SelectedPixelDifference,NormalizedActivity,Rat,Condition,Date,RelativeDay
10064506.855,2.0770476281363,Harald,1000Lux4,30-Mar-2024 13:50:32,5.60589699074074
8557982.92,1.708215767531,Harald,1000Lux4,30-Mar-2024 13:55:32,5.60936921296297
1918486.805,0.0827137435110613,Harald,1000Lux4,30-Mar-2024 14:00:32,5.61284143518518
713041.88,-0.212407020398307,Harald,1000Lux4,30-Mar-2024 14:05:32,5.61631365740741
315442.225,-0.309748600656484,Harald,1000Lux4,30-Mar-2024 14:10:32,5.61978587962962
717090.515,-0.211415821025186,Harald,1000Lux4,30-Mar-2024 14:15:32,5.62325810185185
309271.084762866,-0.311259438342391,Harald,1000Lux4,30-Mar-2024 14:20:32,5.62673851702358
525710.72,-0.258270015792499,Harald,1000Lux4,30-Mar-2024 14:25:32,5.63020255015432
487989.505,-0.267505040599949,Harald,1000Lux4,30-Mar-2024 14:30:32,5.63367476851853
464201.065,-0.273329000234614,Harald,1000Lux4,30-Mar-2024 14:35:32,5.63714699074074
744801.875,-0.20463143995347,Harald,1000Lux4,30-Mar-2024 14:40:32,5.64061921296297
88190.6358381503,-0.365385039287692,Harald,1000Lux4,30-Mar-2024 14:45:32,5.64407010716939
1323748.095,-0.0628920314036856,Harald,1000Lux4,30-Mar-2024 14:50:32,5.64756365740741
1587235.855,0.00161585891902697,Harald,1000Lux4,30-Mar-2024 14:55:32,5.65103587962962
440924.92,-0.279027538219056,Harald,1000Lux4,30-Mar-2024 15:00:32,5.65450810185185
510667.59,-0.261952921518937,Harald,1000Lux4,30-Mar-2024 15:05:32,5.65798032407406
207677.695,-0.336131847005075,Harald,1000Lux4,30-Mar-2024 15:10:32,5.6614525462963
463134.825,-0.273590040417193,Harald,1000Lux4,30-Mar-2024 15:15:32,5.66492476851853
368000.765340526,-0.296881055857407,Harald,1000Lux4,30-Mar-2024 15:20:32,5.66840972768537
202694.995,-0.337351727067477,Harald,1000Lux4,30-Mar-2024 15:25:32,5.67186921296298
1078060.695,-0.12304198240282,Harald,1000Lux4,30-Mar-2024 15:30:32,5.67534143518518
259545.97,-0.32343329510677,Harald,1000Lux4,30-Mar-2024 15:35:32,5.67881365740742
966793.825,-0.150282682488894,Harald,1000Lux4,30-Mar-2024 15:40:32,5.68228587962962
754969.913793103,-0.202142069171075,Harald,1000Lux4,30-Mar-2024 15:45:32,5.68574109289309
561002.72,-0.249629718932906,Harald,1000Lux4,30-Mar-2024 15:50:32,5.68923032407406
4846964.095,0.799672633122742,Harald,1000Lux4,30-Mar-2024 15:55:32,5.6927025462963
4520990.795,0.719866839166574,Harald,1000Lux4,30-Mar-2024 16:00:32,5.69617476851852
10440216.885,2.16903012253521,Harald,1000Lux4,30-Mar-2024 16:05:32,5.69964699074074
6280070.98,1.15053030392423,Harald,1000Lux4,30-Mar-2024 16:10:32,5.70311921296298
5671489,1.0015353767283,Harald,1000Lux4,30-Mar-2024 16:15:32,5.70659143518518
8192887.96433378,1.61883208854156,Harald,1000Lux4,30-Mar-2024 16:20:32,5.71007624401825
601736.845,-0.239657064158007,Harald,1000Lux4,30-Mar-2024 16:25:32,5.71353587962962
561799.68,-0.249434604714806,Harald,1000Lux4,30-Mar-2024 16:30:32,5.71700810185186
449213.865,-0.276998213005046,Harald,1000Lux4,30-Mar-2024 16:35:32,5.72048032407406
469136.93,-0.272120586462119,Harald,1000Lux4,30-Mar-2024 16:40:32,5.7239525462963
415567.005128205,-0.285235741557846,Harald,1000Lux4,30-Mar-2024 16:45:32,5.72739242244383
211145.355,-0.335282883732715,Harald,1000Lux4,30-Mar-2024 16:50:32,5.73089699074074
241385.04,-0.327879510295659,Harald,1000Lux4,30-Mar-2024 16:55:32,5.73436921296297
912184.64,-0.163652272471336,Harald,1000Lux4,30-Mar-2024 17:00:32,5.73784143518518
1972803.93,0.0960118304588015,Harald,1000Lux4,30-Mar-2024 17:05:32,5.74131365740742
447546.335,-0.27740646286967,Harald,1000Lux4,30-Mar-2024 17:10:32,5.74478587962962
626576.48,-0.233575747704309,Harald,1000Lux4,30-Mar-2024 17:15:32,5.74825810185186
457588.885135135,-0.274947814609584,Harald,1000Lux4,30-Mar-2024 17:20:32,5.75175118086836
1429341.215,-0.0370403963835486,Harald,1000Lux4,30-Mar-2024 17:25:32,5.7552025462963
79940.29,-0.367404914535225,Harald,1000Lux4,30-Mar-2024 17:30:32,5.75867476851852
119971.465,-0.357604358158757,Harald,1000Lux4,30-Mar-2024 17:35:32,5.76214699074074
724905.245,-0.209502594597737,Harald,1000Lux4,30-Mar-2024 17:40:32,5.76561921296297
762996.805,-0.200176900779167,Harald,1000Lux4,30-Mar-2024 17:45:32,5.76909143518518
986317.305,-0.145502883584543,Harald,1000Lux4,30-Mar-2024 17:50:32,5.77256365740742
7461050.78,1.43966144007923,Harald,1000Lux4,30-Mar-2024 17:55:32,5.77603587962962
7308214.235,1.40224352327672,Harald,1000Lux4,30-Mar-2024 18:00:32,5.77950810185186
10705399.375,2.23395292191088,Harald,1000Lux4,30-Mar-2024 18:05:32,5.78298032407406
13036998.25,2.80478218739575,Harald,1000Lux4,30-Mar-2024 18:10:32,5.7864525462963
6440197.05645161,1.18973286641725,Harald,1000Lux4,30-Mar-2024 18:15:32,5.78991088429659
5683467.19658977,1.0044679159547,Harald,1000Lux4,30-Mar-2024 18:20:32,5.79340227085578
4111793.57,0.619685905863798,Harald,1000Lux4,30-Mar-2024 18:25:32,5.79686921296297
77950.525,-0.367892054971609,Harald,1000Lux4,30-Mar-2024 18:30:32,5.80034143518518
155587.74,-0.348884671288279,Harald,1000Lux4,30-Mar-2024 18:35:32,5.80381365740742
208839.815,-0.335847333183629,Harald,1000Lux4,30-Mar-2024 18:40:32,5.80728587962962
221277.695,-0.332802252839529,Harald,1000Lux4,30-Mar-2024 18:45:32,5.81075810185186
1757066.875,0.0431944157808495,Harald,1000Lux4,30-Mar-2024 18:50:32,5.81423032407406
187963.645,-0.340958301847671,Harald,1000Lux4,30-Mar-2024 18:55:32,5.8177025462963
123126.325,-0.356831975552205,Harald,1000Lux4,30-Mar-2024 19:00:32,5.82117476851852
88855.6,-0.365222240699929,Harald,1000Lux4,30-Mar-2024 19:05:32,5.82464699074074
146381.56,-0.351138556818792,Harald,1000Lux4,30-Mar-2024 19:10:32,5.82811921296297
125417.542885974,-0.356271032485651,Harald,1000Lux4,30-Mar-2024 19:15:32,5.83157773744565
288032.02,-0.316459252027398,Harald,1000Lux4,30-Mar-2024 19:20:32,5.83506366898149
534465.21,-0.25612671440821,Harald,1000Lux4,30-Mar-2024 19:25:32,5.83853587962962
52451.63,-0.374134773502482,Harald,1000Lux4,30-Mar-2024 19:30:32,5.84200810185186
2025822.085,0.108991899543803,Harald,1000Lux4,30-Mar-2024 19:35:32,5.84548032407406
250581.615,-0.325627976291026,Harald,1000Lux4,30-Mar-2024 19:40:32,5.84895254629631
46575.75,-0.375573324661707,Harald,1000Lux4,30-Mar-2024 19:45:32,5.85242476851851
192760.79,-0.339783849935664,Harald,1000Lux4,30-Mar-2024 19:50:32,5.85589699074074
134680.205,-0.354003318828865,Harald,1000Lux4,30-Mar-2024 19:55:32,5.85936921296296
222961.375,-0.332390049081834,Harald,1000Lux4,30-Mar-2024 20:00:32,5.86284143518518
1070460.335,-0.124902726102235,Harald,1000Lux4,30-Mar-2024 20:05:32,5.86631365740741
315942.79,-0.309626050781228,Harald,1000Lux4,30-Mar-2024 20:10:32,5.86978587962962
308456.568825911,-0.311458850659407,Harald,1000Lux4,30-Mar-2024 20:15:32,5.87324236907708
231404.255,-0.330323037023863,Harald,1000Lux4,30-Mar-2024 20:20:32,5.87673032793209
226164.43,-0.331605867225957,Harald,1000Lux4,30-Mar-2024 20:25:32,5.88020254629631
434804.41,-0.280525980453333,Harald,1000Lux4,30-Mar-2024 20:30:32,5.88367476851851
4888822.26,0.809920478855425,Harald,1000Lux4,30-Mar-2024 20:35:32,5.88714699074075
6186305.95,1.1275744585698,Harald,1000Lux4,30-Mar-2024 20:40:32,5.89061921296296
6153865.19,1.11963221112701,Harald,1000Lux4,30-Mar-2024 20:45:32,5.89409143518518
2929106.375,0.330136759971266,Harald,1000Lux4,30-Mar-2024 20:50:32,5.89756365740741
5732494.435,1.01647091646673,Harald,1000Lux4,30-Mar-2024 20:55:32,5.90103587962962
560293.735,-0.249803294838749,Harald,1000Lux4,30-Mar-2024 21:00:32,5.90450810185186
71439.695,-0.369486056558437,Harald,1000Lux4,30-Mar-2024 21:05:32,5.90798032407406
192678.425,-0.339804014790329,Harald,1000Lux4,30-Mar-2024 21:10:32,5.91145254629631
678714.944388271,-0.220811047202269,Harald,1000Lux4,30-Mar-2024 21:15:32,5.914912470821
120884.445184938,-0.35738083951927,Harald,1000Lux4,30-Mar-2024 21:20:32,5.91839641801499
288988.78,-0.316225015077852,Harald,1000Lux4,30-Mar-2024 21:25:32,5.92186921296296
240859.74,-0.328008115870304,Harald,1000Lux4,30-Mar-2024 21:30:32,5.92534143518518
516058.885,-0.260633007961824,Harald,1000Lux4,30-Mar-2024 21:35:32,5.92881365740741
50069.59,-0.374717951920578,Harald,1000Lux4,30-Mar-2024 21:40:32,5.93228587962962
221990.505,-0.332627740485327,Harald,1000Lux4,30-Mar-2024 21:45:32,5.93575810185186
40627.96,-0.377029481050081,Harald,1000Lux4,30-Mar-2024 21:50:32,5.93923032407406
622943.92,-0.234465082305926,Harald,1000Lux4,30-Mar-2024 21:55:32,5.94270254629631
520331.92,-0.259586870284973,Harald,1000Lux4,30-Mar-2024 22:00:32,5.94617476851851
259225.265,-0.323511811099186,Harald,1000Lux4,30-Mar-2024 22:05:32,5.94964699074075
817740.97,-0.186774264574629,Harald,1000Lux4,30-Mar-2024 22:10:32,5.95311921296296
907307.968644639,-0.164846194272227,Harald,1000Lux4,30-Mar-2024 22:15:32,5.95658138298868
527194.395,-0.257906777879001,Harald,1000Lux4,30-Mar-2024 22:20:32,5.96006365740741
202075.685,-0.337503348461791,Harald,1000Lux4,30-Mar-2024 22:25:32,5.96353587962962
286701.26,-0.316785052816497,Harald,1000Lux4,30-Mar-2024 22:30:32,5.96700810185185
2640359.845,0.259444939264677,Harald,1000Lux4,30-Mar-2024 22:35:32,5.97048032407406
5554291,0.97284259900671,Harald,1000Lux4,30-Mar-2024 22:40:32,5.97395254629631
136614.975,-0.353529642438889,Harald,1000Lux4,30-Mar-2024 22:45:32,5.97742476851851
294282.41,-0.31492901216884,Harald,1000Lux4,30-Mar-2024 22:50:32,5.98089699074075
182130.18,-0.342386468835091,Harald,1000Lux4,30-Mar-2024 22:55:32,5.98436921296296
1914802.735,0.0818117980715421,Harald,1000Lux4,30-Mar-2024 23:00:32,5.98784143518519
171573.095,-0.34497108711606,Harald,1000Lux4,30-Mar-2024 23:05:32,5.99131365740741
1502203.81,-0.0192019499718914,Harald,1000Lux4,30-Mar-2024 23:10:32,5.99478587962962
293373.376010782,-0.315151564688456,Harald,1000Lux4,30-Mar-2024 23:15:32,5.99825084075822
551237.41,-0.25202049240355,Harald,1000Lux4,30-Mar-2024 23:20:32,6.00173032407406
3364855.39,0.436818184823228,Harald,1000Lux4,30-Mar-2024 23:25:32,6.00520254629631
5725324.515,1.01471555442265,Harald,1000Lux4,30-Mar-2024 23:30:32,6.00867476851851
2904037.58,0.323999339855879,Harald,1000Lux4,30-Mar-2024 23:35:32,6.01214699074076
463273.545,-0.273556078556704,Harald,1000Lux4,30-Mar-2024 23:40:32,6.01561921296296
343690.807770961,-0.302832695040371,Harald,1000Lux4,30-Mar-2024 23:45:32,6.01909331291499
397031.175,-0.289773740958466,Harald,1000Lux4,30-Mar-2024 23:50:32,6.02256365740741
1606771.235,0.00639857121827061,Harald,1000Lux4,30-Mar-2024 23:55:32,6.02603587962962
1939016.26,0.0877398283338443,Harald,1000Lux4,31-Mar-2024 00:00:32,6.02950810185185
2915007.935,0.326685136179559,Harald,1000Lux4,31-Mar-2024 00:05:32,6.03298032407406
702246.795,-0.215049906577172,Harald,1000Lux4,31-Mar-2024 00:10:32,6.03645254629631
4775394.27897574,0.782150688868066,Harald,1000Lux4,31-Mar-2024 00:15:32,6.03991978090371
4912693.15,0.815764624154719,Harald,1000Lux4,31-Mar-2024 00:20:32,6.04339699074075
5608393.415,0.986088119986558,Harald,1000Lux4,31-Mar-2024 00:25:32,6.04686921296296
8378382,1.66424531346051,Harald,1000Lux4,31-Mar-2024 00:30:32,6.05034143518519
2042872.745,0.113166294989002,Harald,1000Lux4,31-Mar-2024 00:35:32,6.05381365740741
11827117.515,2.50857543472937,Harald,1000Lux4,31-Mar-2024 00:40:32,6.05728587962963
2917915.36,0.327396940982254,Harald,1000Lux4,31-Mar-2024 00:45:32,6.06075810185185
388242.005,-0.291925532807877,Harald,1000Lux4,31-Mar-2024 00:50:32,6.06423032407406
945412.16,-0.155517408006075,Harald,1000Lux4,31-Mar-2024 00:55:32,6.0677025462963
489128.505,-0.267226187088584,Harald,1000Lux4,31-Mar-2024 01:00:32,6.07117476851851
4551588.245,0.727357801740147,Harald,1000Lux4,31-Mar-2024 01:05:32,6.07464699074075
11565368.685,2.44449327464065,Harald,1000Lux4,31-Mar-2024 01:10:32,6.07811921296296
2214545.26767677,0.155195694245559,Harald,1000Lux4,31-Mar-2024 01:15:32,6.08158883199277
4585565.805,0.735676293323643,Harald,1000Lux4,31-Mar-2024 01:20:32,6.08506365740741
971739.635,-0.149071833950665,Harald,1000Lux4,31-Mar-2024 01:25:32,6.08853587962963
8084637.385,1.59232984608812,Harald,1000Lux4,31-Mar-2024 01:30:32,6.09200810185185
2632347.49,0.257483329672009,Harald,1000Lux4,31-Mar-2024 01:35:32,6.09548032407406
5317715.43,0.914923434478561,Harald,1000Lux4,31-Mar-2024 01:40:32,6.0989525462963
970955.68,-0.149263764244345,Harald,1000Lux4,31-Mar-2024 01:45:32,6.10242476851851
268448.991825613,-0.321253629700427,Harald,1000Lux4,31-Mar-2024 01:50:32,6.10437329700272
5047241.37316562,0.848705137304486,Harald,1000Lux4,31-Mar-2024 02:15:32,6.12416614902814
468463.22,-0.272285526233095,Harald,1000Lux4,31-Mar-2024 02:20:32,6.12673032407406
4439127.89,0.699824908956093,Harald,1000Lux4,31-Mar-2024 02:25:32,6.1302025462963
169094.92,-0.345577801602913,Harald,1000Lux4,31-Mar-2024 02:30:32,6.13367476851851
563118.2,-0.249111800560456,Harald,1000Lux4,31-Mar-2024 02:35:32,6.13714699074075
167053.985,-0.346077469637344,Harald,1000Lux4,31-Mar-2024 02:40:32,6.14061921296296
338280.62,-0.304157233984246,Harald,1000Lux4,31-Mar-2024 02:45:32,6.14409143518519
351080.43,-0.301023544815415,Harald,1000Lux4,31-Mar-2024 02:50:32,6.14756365740741
5184718.905,0.882362812884595,Harald,1000Lux4,31-Mar-2024 02:55:32,6.15103587962963
2528132.22,0.231969024160768,Harald,1000Lux4,31-Mar-2024 03:00:32,6.15450810185185
211969.855,-0.335081027086429,Harald,1000Lux4,31-Mar-2024 03:05:32,6.15798032407407
360036.88,-0.298830798957767,Harald,1000Lux4,31-Mar-2024 03:10:32,6.1614525462963
200201.255047106,-0.337962252214355,Harald,1000Lux4,31-Mar-2024 03:15:32,6.16492627564054
1437007.365,-0.0351635457723582,Harald,1000Lux4,31-Mar-2024 03:20:32,6.16839699074075
3522952.585,0.475524030268906,Harald,1000Lux4,31-Mar-2024 03:25:32,6.17186921296296
2815373.06,0.302292217173316,Harald,1000Lux4,31-Mar-2024 03:30:32,6.17534143518519
3907870.495,0.569760826397602,Harald,1000Lux4,31-Mar-2024 03:35:32,6.17881365740741
6642954.34,1.23937253320583,Harald,1000Lux4,31-Mar-2024 03:40:32,6.18228587962963
3155889.435,0.385658491840437,Harald,1000Lux4,31-Mar-2024 03:45:32,6.18575810185185
2140944.215,0.137176456335953,Harald,1000Lux4,31-Mar-2024 03:50:32,6.18923032407407
6121192.72,1.11163323572364,Harald,1000Lux4,31-Mar-2024 03:55:32,6.1927025462963
1114550.345,-0.114108473157024,Harald,1000Lux4,31-Mar-2024 04:00:32,6.19617476851851
686110.99,-0.219000324384848,Harald,1000Lux4,31-Mar-2024 04:05:32,6.19964699074074
4912866.805,0.815807138910219,Harald,1000Lux4,31-Mar-2024 04:10:32,6.20311921296296
3917439.09106239,0.572103439752142,Harald,1000Lux4,31-Mar-2024 04:15:32,6.20659597308102
6816367.855,1.28182816760076,Harald,1000Lux4,31-Mar-2024 04:20:32,6.21006365740741
377481.09,-0.294560053381402,Harald,1000Lux4,31-Mar-2024 04:25:32,6.21353587962964
266098.875,-0.321828992587992,Harald,1000Lux4,31-Mar-2024 04:30:32,6.21700810185185
356701.905,-0.29964727787705,Harald,1000Lux4,31-Mar-2024 04:35:32,6.22048032407407
346262.375,-0.30220311597845,Harald,1000Lux4,31-Mar-2024 04:40:32,6.2239525462963
980635.65,-0.14689388397709,Harald,1000Lux4,31-Mar-2024 04:45:32,6.22742476851852
1317624.865,-0.0643911395567952,Harald,1000Lux4,31-Mar-2024 04:50:32,6.23089699074074
398243.19,-0.289477011688425,Harald,1000Lux4,31-Mar-2024 04:55:32,6.23436921296296
555366.795,-0.251009523565072,Harald,1000Lux4,31-Mar-2024 05:00:32,6.23784143518519
4509155.48,0.716969280653971,Harald,1000Lux4,31-Mar-2024 05:05:32,6.24131365740741
5803093.905,1.03375529759928,Harald,1000Lux4,31-Mar-2024 05:10:32,6.24478587962963
1007449.54652731,-0.140329222695261,Harald,1000Lux4,31-Mar-2024 05:15:32,6.24826471616593
1178635.415,-0.0984189676297722,Harald,1000Lux4,31-Mar-2024 05:20:32,6.25173032407408
1272498.96,-0.0754390035276035,Harald,1000Lux4,31-Mar-2024 05:25:32,6.2552025462963
1182670.365,-0.0974311186607817,Harald,1000Lux4,31-Mar-2024 05:30:32,6.25867476851852
461969.135,-0.273875428257107,Harald,1000Lux4,31-Mar-2024 05:35:32,6.26214699074074
594335.725,-0.241469029302897,Harald,1000Lux4,31-Mar-2024 05:40:32,6.26561921296296
471812.22,-0.27146561366983,Harald,1000Lux4,31-Mar-2024 05:45:32,6.26909143518519
708540.365,-0.213509095257138,Harald,1000Lux4,31-Mar-2024 05:50:32,6.27256365740741
416568.17,-0.284990633269914,Harald,1000Lux4,31-Mar-2024 05:55:32,6.27603587962963
891948.01,-0.168606666969743,Harald,1000Lux4,31-Mar-2024 06:00:32,6.27950810185185
621197.425,-0.234892664626673,Harald,1000Lux4,31-Mar-2024 06:05:32,6.28298032407408
687072.935,-0.218764818027526,Harald,1000Lux4,31-Mar-2024 06:10:32,6.2864525462963
609739.475724882,-0.237697835292523,Harald,1000Lux4,31-Mar-2024 06:15:32,6.28993379832546
2185584.94,0.148105537034907,Harald,1000Lux4,31-Mar-2024 06:20:32,6.29339699074074
4177041.865,0.635660195742022,Harald,1000Lux4,31-Mar-2024 06:25:32,6.29686921296296
992764.215,-0.143924531090294,Harald,1000Lux4,31-Mar-2024 06:30:32,6.30034143518519
331539.695,-0.305807568142362,Harald,1000Lux4,31-Mar-2024 06:35:32,6.30381365740741
84420.555,-0.366308042167277,Harald,1000Lux4,31-Mar-2024 06:40:32,6.30728587962963
1585999.615,0.0013131988093781,Harald,1000Lux4,31-Mar-2024 06:45:32,6.31075810185185
438312.105,-0.279667215688148,Harald,1000Lux4,31-Mar-2024 06:50:32,6.31423032407408
157274.735,-0.348471655942007,Harald,1000Lux4,31-Mar-2024 06:55:32,6.3177025462963
101520.175,-0.362121660183081,Harald,1000Lux4,31-Mar-2024 07:00:32,6.32117476851852
400006.6,-0.289045288184935,Harald,1000Lux4,31-Mar-2024 07:05:32,6.32464699074074
1728209.205,0.0361293915409027,Harald,1000Lux4,31-Mar-2024 07:10:32,6.32811921296296
4218932.00033591,0.645915868551461,Harald,1000Lux4,31-Mar-2024 07:15:32,6.33159917002575
632746.885,-0.232065090021437,Harald,1000Lux4,31-Mar-2024 07:20:32,6.33506365740741
250605.245,-0.325622191121164,Harald,1000Lux4,31-Mar-2024 07:25:32,6.33853587962963
297641.27,-0.314106685649805,Harald,1000Lux4,31-Mar-2024 07:30:32,6.34200810185185
110531.62,-0.359915450279027,Harald,1000Lux4,31-Mar-2024 07:35:32,6.34548032407408
111102.14,-0.359775773803782,Harald,1000Lux4,31-Mar-2024 07:40:32,6.3489525462963
105246.405,-0.361209393001648,Harald,1000Lux4,31-Mar-2024 07:45:32,6.35242476851852
209042.37,-0.335797743040526,Harald,1000Lux4,31-Mar-2024 07:50:32,6.35589699074074
184669.895,-0.341764687934638,Harald,1000Lux4,31-Mar-2024 07:55:32,6.35936921296296
4107637.92,0.61866850674659,Harald,1000Lux4,31-Mar-2024 08:00:32,6.36284143518518
4936811.985,0.821669472117639,Harald,1000Lux4,31-Mar-2024 08:05:32,6.36631365740741
367643.36,-0.296968556940977,Harald,1000Lux4,31-Mar-2024 08:10:32,6.36978587962963
272968.638663968,-0.32014711574871,Harald,1000Lux4,31-Mar-2024 08:15:32,6.37327288573999
165579.575,-0.346438439264815,Harald,1000Lux4,31-Mar-2024 08:20:32,6.37673032407408
250430.995,-0.32566485154641,Harald,1000Lux4,31-Mar-2024 08:25:32,6.3802025462963
1042741.155,-0.131689021690598,Harald,1000Lux4,31-Mar-2024 08:30:32,6.38367476851853
731662.065,-0.207848368976439,Harald,1000Lux4,31-Mar-2024 08:35:32,6.38714699074074
1440058.27,-0.0344166137512084,Harald,1000Lux4,31-Mar-2024 08:40:32,6.39061921296297
3778514.945,0.538091599591644,Harald,1000Lux4,31-Mar-2024 08:45:32,6.39409143518518
3000233.44,0.347550308547479,Harald,1000Lux4,31-Mar-2024 08:50:32,6.39756365740741
476233.835,-0.27038310017672,Harald,1000Lux4,31-Mar-2024 08:55:32,6.40103587962962
489066.2,-0.267241440791855,Harald,1000Lux4,31-Mar-2024 09:00:32,6.40450810185185
652742.965,-0.227169587719834,Harald,1000Lux4,31-Mar-2024 09:05:32,6.40798032407408
5745982.83,1.01977318715016,Harald,1000Lux4,31-Mar-2024 09:10:32,6.4114525462963
1215182.82513477,-0.0894713173687016,Harald,1000Lux4,31-Mar-2024 09:15:32,6.41494014862234
2124388.17,0.133123154068563,Harald,1000Lux4,31-Mar-2024 09:20:32,6.41839699074074
239398.505,-0.328365859953428,Harald,1000Lux4,31-Mar-2024 09:25:32,6.42186921296297
162133.644270123,-0.347282082709895,Harald,1000Lux4,31-Mar-2024 09:30:32,6.42537395470163
944871.05,-0.155649884233935,Harald,1000Lux4,31-Mar-2024 09:35:32,6.42881365740741
3659592.89,0.508976733379674,Harald,1000Lux4,31-Mar-2024 09:40:32,6.43228587962962
372921.945,-0.295676237395511,Harald,1000Lux4,31-Mar-2024 09:45:32,6.43575810185185
280535.615,-0.318294545141411,Harald,1000Lux4,31-Mar-2024 09:50:32,6.43923032407407
286071.24,-0.316939296266215,Harald,1000Lux4,31-Mar-2024 09:55:32,6.4427025462963
508130.68,-0.262574015690592,Harald,1000Lux4,31-Mar-2024 10:00:32,6.44617476851853
158529.165,-0.348164542500162,Harald,1000Lux4,31-Mar-2024 10:05:32,6.44964699074074
1779408.7,0.0486642106461179,Harald,1000Lux4,31-Mar-2024 10:10:32,6.45311921296297
3411822.50336927,0.4483168191355,Harald,1000Lux4,31-Mar-2024 10:15:32,6.45660908876784
8160790.075,1.61097378375831,Harald,1000Lux4,31-Mar-2024 10:20:32,6.46006365740741
946569.01,-0.155234184402367,Harald,1000Lux4,31-Mar-2024 10:25:32,6.46353587962962
630408.11,-0.232637676168093,Harald,1000Lux4,31-Mar-2024 10:30:32,6.46700810185185
604399.81,-0.23900510881043,Harald,1000Lux4,31-Mar-2024 10:35:32,6.47048032407407
1536536.755,-0.0107964519308598,Harald,1000Lux4,31-Mar-2024 10:40:32,6.4739525462963
1756111.05,0.0429604077409013,Harald,1000Lux4,31-Mar-2024 10:45:32,6.47742476851853
